team,body,threadId,msg_time,sprint,global_id,student,normalized,activity_conf,action_conf,inferred_activities,inferred_actions,training_activities,sbert_conf,thread_type,dev_weight,dominant_activity,num_messages
t02,"[REDACTED_NAME] Either of us can do it, right now the issue is assigned to you on github, but I can do it if you can't",1714622251398,2024-05-02 20:27:27+00:00,Sprint 3,g012,t02_s03,<name> either of us can do it right now the issue is assigned to you on github but i can do it if you can t,{'ISSUE': 1},{},{'ISSUE'},set(),{'ISSUE'},{},DEV,5.0,ISSUE,27
t02,do you need any help correcting these use cases?,1714622251398,2024-05-02 16:06:33+00:00,Sprint 3,g028,t02_s05,do you need any help correcting these use_case,{},{},set(),set(),set(),{},DEV,5.0,ISSUE,27
t02,okay yea that helps thank you,1714622251398,2024-05-02 04:21:58+00:00,Sprint 3,g012,t02_s03,okay yea that helps thank you,{},{},set(),set(),set(),{},DEV,5.0,ISSUE,27
t02,Does that make sense and does that help?,1714622251398,2024-05-02 04:10:20+00:00,Sprint 3,g004,t02_s01,does that make sense and does that help,{},{},set(),set(),set(),{},DEV,5.0,ISSUE,27
t02,I would say if you want to create new issues for them to help keep track of which one's have been correct go for it. If not I usually do a single issue that just mentions correcting that group,1714622251398,2024-05-02 04:09:51+00:00,Sprint 3,g004,t02_s01,i would say if you want to create new issues for them to help keep track of which one s have been correct go for it if not i usually do a single issue that just mentions correcting that group,{'ISSUE': 1},{},{'ISSUE'},set(),{'ISSUE'},{},DEV,5.0,ISSUE,27
t02,"So [REDACTED_NAME] the use cases that need to be corrected is 7 - 11 to reflect not only the new steps in the use case, but any alternative actions they may take at those steps",1714622251398,2024-05-02 04:08:54+00:00,Sprint 3,g004,t02_s01,so <name> the use_case that need to be corrected is to reflect not only the new steps in the use case but any alternative actions they may take at those steps,{},{},set(),set(),set(),{},DEV,5.0,ISSUE,27
t02,We should have asked more about workflows in class I thought it would just be identical to A6,1714622251398,2024-05-02 04:01:37+00:00,Sprint 3,g004,t02_s01,we should have asked more about workflows in class i thought it would just be identical to a,{},{},set(),set(),set(),{},DEV,5.0,ISSUE,27
t02,also [REDACTED_NAME] just said in general that we should put workflows at the top of the test cases file so I have to go back in and remove that file now whoops,1714622251398,2024-05-02 04:00:49+00:00,Sprint 3,g012,t02_s03,also <name> just said in general that we should put workflows at the top of the test_case file so i have to go back in and remove that file now whoops,{'TESTING': 1},{},{'TESTING'},set(),{'TESTING'},{'TESTING': np.float64(0.8056250402935669)},DEV,5.0,ISSUE,27
t02,Give me 10 minutes and I can answer that finishing up food and puting some dishes away,1714622251398,2024-05-02 04:00:33+00:00,Sprint 3,g004,t02_s01,give me minutes and i can answer that finishing up food and puting some dishes away,{},{},set(),set(),set(),{},DEV,5.0,ISSUE,27
t02,also a little more specifically what needs to be corrected about them? I don't remember what we said about that,1714622251398,2024-05-02 03:59:10+00:00,Sprint 3,g012,t02_s03,also a little more specifically what needs to be corrected about them i don t remember what we said about that,{},{},set(),set(),set(),{},DEV,5.0,ISSUE,27
t02,can somebody check out the pr? https://github.com/CS-CS415-Spring2024/t02/pull/637,1714681253266,2024-05-02 20:20:53+00:00,Sprint 3,g027,t02_s04,can somebody check out the pull_request,{'PULL_REQUEST': 1},{},{'PULL_REQUEST'},set(),{'PULL_REQUEST'},{'PULL_REQUEST': np.float64(0.9996676712134719)},COORDINATION_ONLY,1.0,,1
t02,"What's happening with that? I see the button is there, but it's not adding. Do you need help with that [REDACTED_NAME]?",1714670891567,2024-05-02 17:28:11+00:00,Sprint 3,g004,t02_s01,what s happening with that i see the button is there but it s not adding do you need help with that <name>,{},{},set(),set(),set(),{},COORDINATION_ONLY,2.0,,13
t02,Worker is working my bad did not update my branch properly,1714670891567,2024-05-02 18:43:37+00:00,Sprint 3,g004,t02_s01,worker is working my bad did not update my branch properly,{},{},set(),set(),set(),{},COORDINATION_ONLY,2.0,,13
t02,"i used the setTimeout function here and it seems to be working, im gonna add this to create porject and create qual later i just gotta go get my haircut rn lol",1714670891567,2024-05-02 17:40:00+00:00,Sprint 3,g028,t02_s05,i used the settimeout function here and it seems to be working im gonna add this to create porject and create qual later i just gotta go get my haircut rn lol,{},{},set(),set(),set(),{},COORDINATION_ONLY,2.0,,13
t02,pr for fix: https://github.com/CS-CS415-Spring2024/t02/pull/630,1714670891567,2024-05-02 17:39:25+00:00,Sprint 3,g028,t02_s05,pull_request for fix,{'PULL_REQUEST': 1},{},{'PULL_REQUEST'},set(),{'PULL_REQUEST'},{'PULL_REQUEST': np.float64(0.9993265400355208)},COORDINATION_ONLY,2.0,,13
t02,yeah ill try moving it around,1714670891567,2024-05-02 17:33:10+00:00,Sprint 3,g028,t02_s05,yeah ill try moving it around,{},{},set(),set(),set(),{},COORDINATION_ONLY,2.0,,13
t02,or move it around and see if it wokrs,1714670891567,2024-05-02 17:33:01+00:00,Sprint 3,g004,t02_s01,or move it around and see if it wokrs,{},{},set(),set(),set(),{},COORDINATION_ONLY,2.0,,13
t02,"crazy remove it then. I don't know why it's doing that, it was okay early yesterday, but with the new code base changes it could be hating it",1714670891567,2024-05-02 17:32:49+00:00,Sprint 3,g004,t02_s01,crazy remove it then i don t know why it s doing that it was okay early yesterday but with the new code base changes it could be hating it,{},{},set(),set(),set(),{},COORDINATION_ONLY,2.0,,13
t02,im gonna do a small pr fixing a couple things,1714670891567,2024-05-02 17:32:28+00:00,Sprint 3,g028,t02_s05,im gonna do a small pull_request fixing a couple things,{'PULL_REQUEST': 1},{},{'PULL_REQUEST'},set(),{'PULL_REQUEST'},{'PULL_REQUEST': np.float64(0.9925789835793938)},COORDINATION_ONLY,2.0,,13
t02,idk why i think its like reloading before the server call,1714670891567,2024-05-02 17:32:03+00:00,Sprint 3,g028,t02_s05,idk why i think its like reloading before the server call,{},{},set(),set(),set(),{},COORDINATION_ONLY,2.0,,13
t02,if you remove window.location.reload() it works lol,1714670891567,2024-05-02 17:31:51+00:00,Sprint 3,g028,t02_s05,if you remove window location reload it works lol,{},{},set(),set(),set(),{},COORDINATION_ONLY,2.0,,13
t02,"qualification is working,but you have to manually refresh",1714670891567,2024-05-02 17:30:09+00:00,Sprint 3,g004,t02_s01,qualification is working but you have to manually refresh,{},{},set(),set(),set(),{},COORDINATION_ONLY,2.0,,13
t02,same with qualification,1714670891567,2024-05-02 17:28:43+00:00,Sprint 3,g028,t02_s05,same with qualification,{},{},set(),set(),set(),{},COORDINATION_ONLY,2.0,,13
t02,I just noticed that as well,1714670891567,2024-05-02 17:28:23+00:00,Sprint 3,g028,t02_s05,i just noticed that as well,{},{},set(),set(),set(),{},COORDINATION_ONLY,2.0,,13
t02,Did we ever figure out if this was in person or online?,1714666053085,2024-05-02 16:07:33+00:00,Sprint 3,g028,t02_s05,did we ever figure out if this was in person or online,{},{},set(),set(),set(),{},NON_DEV,0.0,,3
t02,"Okay, I can be there in person",1714666053085,2024-05-02 16:50:56+00:00,Sprint 3,g028,t02_s05,okay i can be there in person,{},{},set(),set(),set(),{},NON_DEV,0.0,,3
t02,it's in person or hybrid depending on needs of the group,1714666053085,2024-05-02 16:50:17+00:00,Sprint 3,g004,t02_s01,it s in person or hybrid depending on needs of the group,{},{},set(),set(),set(),{},NON_DEV,0.0,,3
t02,"so really funny thing, technically we can assign multiple workers to a project at the same time. I couldn't get the dropdown to be happy otherwise",1714621944996,2024-05-02 03:52:24+00:00,Sprint 3,g004,t02_s01,so really funny thing technically we can assign multiple workers to a project at the same time i couldn t get the dropdown to be happy otherwise,{},{},set(),set(),set(),{},NON_DEV,0.0,,3
t02,I mean layout is nice especially since nothing is styled,1714621944996,2024-05-02 03:57:06+00:00,Sprint 3,g004,t02_s01,i mean layout is nice especially since nothing is styled,{},{},set(),set(),set(),{},NON_DEV,0.0,,3
t02,if it works it works,1714621944996,2024-05-02 03:56:04+00:00,Sprint 3,g012,t02_s03,if it works it works,{},{},set(),set(),set(),{},NON_DEV,0.0,,3
t02,byeee,1714616192866,2024-05-02 02:36:03+00:00,Sprint 3,g027,t02_s04,byeee,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,28
t02,no. I think that was it,1714616192866,2024-05-02 02:35:54+00:00,Sprint 3,g027,t02_s04,no i think that was it,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,28
t02,makes sence,1714616192866,2024-05-02 02:35:21+00:00,Sprint 3,g027,t02_s04,makes sence,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,28
t02,to bother you with texttttsss,1714616192866,2024-05-02 02:35:07+00:00,Sprint 3,g027,t02_s04,to bother you with texttttsss,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,28
t02,Sorry,1714616192866,2024-05-02 02:34:58+00:00,Sprint 3,g027,t02_s04,sorry,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,28
t02,okayy,1714616192866,2024-05-02 02:34:56+00:00,Sprint 3,g027,t02_s04,okayy,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,28
t02,so [REDACTED_NAME]?,1714616192866,2024-05-02 02:34:54+00:00,Sprint 3,g027,t02_s04,so <name>,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,28
t02,So I can do the rest?,1714616192866,2024-05-02 02:34:49+00:00,Sprint 3,g027,t02_s04,so i can do the rest,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,28
t02,"so wait [REDACTED_NAME], what documentation are you doing?",1714616192866,2024-05-02 02:34:45+00:00,Sprint 3,g027,t02_s04,so wait <name> what documentation are you doing,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,28
t02,agreed,1714616192866,2024-05-02 02:34:24+00:00,Sprint 3,g027,t02_s04,agreed,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,28
t02,yupp,1714616192866,2024-05-02 02:34:21+00:00,Sprint 3,g027,t02_s04,yupp,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,28
t02,almost all of it,1714616192866,2024-05-02 02:33:54+00:00,Sprint 3,g027,t02_s04,almost all of it,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,28
t02,i think it can be done tonight,1714616192866,2024-05-02 02:33:49+00:00,Sprint 3,g027,t02_s04,i think it can be done tonight,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,28
t02,overtime?,1714616192866,2024-05-02 02:31:26+00:00,Sprint 3,g027,t02_s04,overtime,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,28
t02,"yup got it. Well am wroking on the Test cases and when am done, I could text you weather to start working on Use case tables. [REDACTED_NAME] will be back to the lab by 10 so he can work on it too",1714616192866,2024-05-02 02:30:12+00:00,Sprint 3,g027,t02_s04,yup got it well am wroking on the test_case and when am done i could text you weather to start working on use case tables <name> will be back to the lab by so he can work on it too,{'TESTING': 1},{},{'TESTING'},set(),{'TESTING'},{'TESTING': np.float64(0.6606155078535778)},COORDINATION_ONLY,1.0,,28
t02,assign and create were what I felt wrong,1714616192866,2024-05-02 02:28:47+00:00,Sprint 3,g027,t02_s04,assign and create were what i felt wrong,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,28
t02,right got it. Do you want me to fix it?,1714616192866,2024-05-02 02:28:32+00:00,Sprint 3,g027,t02_s04,right got it do you want me to fix it,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,28
t02,Some of them are coorect,1714616192866,2024-05-02 02:28:18+00:00,Sprint 3,g027,t02_s04,some of them are coorect,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,28
t02,everything?,1714616192866,2024-05-02 02:28:13+00:00,Sprint 3,g027,t02_s04,everything,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,28
t02,i just cant talk. You cant hear me,1714616192866,2024-05-02 02:28:05+00:00,Sprint 3,g027,t02_s04,i just cant talk you cant hear me,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,28
t02,I can hear you guys,1714616192866,2024-05-02 02:27:53+00:00,Sprint 3,g027,t02_s04,i can hear you guys,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,28
t02,yes sorry,1714616192866,2024-05-02 02:27:50+00:00,Sprint 3,g027,t02_s04,yes sorry,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,28
t02,I could work on it tonight,1714616192866,2024-05-02 02:27:29+00:00,Sprint 3,g027,t02_s04,i could work on it tonight,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,28
t02,I see got it,1714616192866,2024-05-02 02:27:23+00:00,Sprint 3,g027,t02_s04,i see got it,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,28
t02,is it single diagram for different diagrams for all use cases?,1714616192866,2024-05-02 02:27:18+00:00,Sprint 3,g027,t02_s04,is it single diagram for different diagrams for all use_case,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,28
t02,I could do the documentation and any ideas for workflow?,1714616192866,2024-05-02 02:26:18+00:00,Sprint 3,g027,t02_s04,i could do the documentation and any ideas for workflow,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,28
t02,"still having issues but when you guys have time, Can we discuss about the Alternative cources in Use cases for create Worker qualification and stuff?",1714616192866,2024-05-02 02:25:34+00:00,Sprint 3,g027,t02_s04,still having issues but when you guys have time can we discuss about the alternative cources in use_case for create worker qualification and stuff,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,28
t02,can you invite me again? I am having a problem with the audio,1714616192866,2024-05-02 02:21:20+00:00,Sprint 3,g027,t02_s04,can you invite me again i am having a problem with the audio,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,28
t02,Did we have a meet today? If not are we having one?,1714616404293,2024-05-02 02:20:04+00:00,Sprint 3,g027,t02_s04,did we have a meet today if not are we having one,{},{},set(),set(),set(),{},NON_DEV,0.0,,1
t02,Can anybody merge my pr please?,1714611866835,2024-05-02 01:04:26+00:00,Sprint 3,g027,t02_s04,can anybody merge my pull_request please,"{'MERGE': 1, 'PULL_REQUEST': 1}",{},"{'PULL_REQUEST', 'MERGE'}",set(),"{'PULL_REQUEST', 'MERGE'}","{'MERGE': np.float64(0.8886044797435165), 'PULL_REQUEST': np.float64(0.9994451296508416)}",DEV,6.0,MERGE,3
t02,looks good. merged,1714611866835,2024-05-02 01:46:28+00:00,Sprint 3,g028,t02_s05,looks good merged,{'MERGE': 1},{'MERGED': 1},{'MERGE'},{'MERGED'},{'MERGE'},{'MERGE': np.float64(0.9972318934144124)},DEV,6.0,MERGE,3
t02,I have one up to be merged as well,1714611866835,2024-05-02 01:44:41+00:00,Sprint 3,g012,t02_s03,i have one up to be merged as well,{'MERGE': 1},{'MERGED': 1},{'MERGE'},{'MERGED'},{'MERGE'},{'MERGE': np.float64(0.9822289604830314)},DEV,6.0,MERGE,3
t02,[REDACTED_NAME] what do you mean create tables that displays workers and qualification like the added in ones?,1714580157435,2024-05-01 16:15:57+00:00,Sprint 3,g004,t02_s01,<name> what do you mean create tables that displays workers and qualification like the added in ones,{},{},set(),set(),set(),{},NON_DEV,0.0,,12
t02,that fixed it thank you,1714580157435,2024-05-02 01:39:44+00:00,Sprint 3,g012,t02_s03,that fixed it thank you,{},{},set(),set(),set(),{},NON_DEV,0.0,,12
t02,so make sure vscode is forwarding both on 3000 and 4567,1714580157435,2024-05-02 01:38:53+00:00,Sprint 3,g004,t02_s01,so make sure vscode is forwarding both on and,{},{},set(),set(),set(),{},NON_DEV,0.0,,12
t02,check your ports it might be your server isn't forwarding,1714580157435,2024-05-02 01:38:34+00:00,Sprint 3,g004,t02_s01,check your ports it might be your server isn t forwarding,{},{},set(),set(),set(),{},NON_DEV,0.0,,12
t02,"yes I am running the server and the client in two seperate terminals, but I don't see that table what the heck",1714580157435,2024-05-02 01:38:03+00:00,Sprint 3,g012,t02_s03,yes i am running the server and the client in two seperate terminals but i don t see that table what the heck,{},{},set(),set(),set(),{},NON_DEV,0.0,,12
t02,,1714580157435,2024-05-02 01:36:12+00:00,Sprint 3,g004,t02_s01,,{},{},set(),set(),set(),{},NON_DEV,0.0,,12
t02,are you runing the server the same time your runing client,1714580157435,2024-05-02 01:35:43+00:00,Sprint 3,g004,t02_s01,are you runing the server the same time your runing client,{},{},set(),set(),set(),{},NON_DEV,0.0,,12
t02,where is the existing table?,1714580157435,2024-05-02 01:33:41+00:00,Sprint 3,g012,t02_s03,where is the existing table,{},{},set(),set(),set(),{},NON_DEV,0.0,,12
t02,"Your trying to call the name of the data instead of the description. Qualification uses descriptions especially in your form, not names",1714580157435,2024-05-01 21:53:59+00:00,Sprint 3,g004,t02_s01,your trying to call the name of the data instead of the description qualification uses descriptions especially in your form not names,{},{},set(),set(),set(),{},NON_DEV,0.0,,12
t02,The added ones should be displaying in the existing table if it's reloading properly. An example would be [REDACTED_NAME]'s form for projects adds the project to the existing table by adding it to the list. All the user does is refresh since there's no code currently to auto refresh for them,1714580157435,2024-05-01 20:54:42+00:00,Sprint 3,g004,t02_s01,the added ones should be displaying in the existing table if it s reloading properly an example would be <name> s form for projects adds the project to the existing table by adding it to the list all the user does is refresh since there s no code currently to auto refresh for them,{},{},set(),set(),set(),{},NON_DEV,0.0,,12
t02,is there another way you had in mind?,1714580157435,2024-05-01 20:39:54+00:00,Sprint 3,g012,t02_s03,is there another way you had in mind,{},{},set(),set(),set(),{},NON_DEV,0.0,,12
t02,yes exactly,1714580157435,2024-05-01 20:35:35+00:00,Sprint 3,g012,t02_s03,yes exactly,{},{},set(),set(),set(),{},NON_DEV,0.0,,12
t02,[REDACTED_NAME] you still trying to figure out how to refresh the page after submiting?,1714601160908,2024-05-01 22:06:00+00:00,Sprint 3,g004,t02_s01,<name> you still trying to figure out how to refresh the page after submiting,{},{},set(),set(),set(),{},DEV,3.0,PULL_REQUEST,5
t02,Pr is up for unassign,1714601160908,2024-05-01 23:16:07+00:00,Sprint 3,g004,t02_s01,pull_request is up for unassign,{'PULL_REQUEST': 1},{},{'PULL_REQUEST'},set(),{'PULL_REQUEST'},{'PULL_REQUEST': np.float64(0.9996412480410561)},DEV,3.0,PULL_REQUEST,5
t02,"I tried using that, but because the menu is initially closed when the page opens, adding window.location.reload to the forms submit handler was just causing the page to reload whenever i opened the menu, so i couldn't actually open the menu",1714601160908,2024-05-01 22:15:41+00:00,Sprint 3,g028,t02_s05,i tried using that but because the menu is initially closed when the page opens adding window location reload to the forms submit handler was just causing the page to reload whenever i opened the menu so i couldn t actually open the menu,{},{'OPENED': 1},set(),{'OPENED'},set(),{},DEV,3.0,PULL_REQUEST,5
t02,"yeah haha, i haven't looked at it anymore today bc im finishing a 370 project but i can work on it after 8. you're also more than welcoem to take a look at it",1714601160908,2024-05-01 22:13:58+00:00,Sprint 3,g028,t02_s05,yeah haha i haven t looked at it anymore today bc im finishing a project but i can work on it after you re also more than welcoem to take a look at it,{},{},set(),set(),set(),{},DEV,3.0,PULL_REQUEST,5
t02,[REDACTED_NAME] and [REDACTED_NAME] if you add window.location.reload(); in the create functions you both created it'll fresh the page to now include the new information on the tables,1714601160908,2024-05-01 22:07:19+00:00,Sprint 3,g004,t02_s01,<name> and <name> if you add window location reload in the create functions you both created it ll fresh the page to now include the new information on the tables,{},{'OPENED': 1},set(),{'OPENED'},set(),{},DEV,3.0,PULL_REQUEST,5
t02,I'm making dinner right now should be free in 20 minutes again if anyone needs me for something,1714530689048,2024-05-01 02:31:29+00:00,Sprint 3,g004,t02_s01,i m making dinner right now should be free in minutes again if anyone needs me for something,{},{},set(),set(),set(),{},DEV,4.0,MERGE,3
t02,merged!,1714530689048,2024-05-01 03:18:08+00:00,Sprint 3,g004,t02_s01,merged,{'MERGE': 1},{'MERGED': 1},{'MERGE'},{'MERGED'},{'MERGE'},{'MERGE': np.float64(0.9971784323570656)},DEV,4.0,MERGE,3
t02,"Anyone online, can you merge my prs? Thx!",1714530689048,2024-05-01 03:17:51+00:00,Sprint 3,g027,t02_s04,anyone online can you merge my pull_request thx,"{'MERGE': 1, 'PULL_REQUEST': 1}",{},"{'PULL_REQUEST', 'MERGE'}",set(),"{'PULL_REQUEST', 'MERGE'}","{'MERGE': np.float64(0.7496992839159551), 'PULL_REQUEST': np.float64(0.9960888396983938)}",DEV,4.0,MERGE,3
t02,"Just so nobody expects me to do something, I’m in the hospital right now, and I don’t think I can get any work done.",1714514761349,2024-04-30 22:06:01+00:00,Sprint 3,g084,t02_s06,just so nobody expects me to do something i m in the hospital right now and i don t think i can get any work done,{},{},set(),set(),set(),{},NON_DEV,0.0,,5
t02,Hope all is okay.,1714514761349,2024-04-30 22:57:06+00:00,Sprint 3,g028,t02_s05,hope all is okay,{},{},set(),set(),set(),{},NON_DEV,0.0,,5
t02,Get well soon [REDACTED_NAME]!,1714514761349,2024-04-30 22:19:50+00:00,Sprint 3,g012,t02_s03,get well soon <name>,{},{},set(),set(),set(),{},NON_DEV,0.0,,5
t02,"Damn, thanks for letting us know. Hope you get better soon [REDACTED_NAME]!",1714514761349,2024-04-30 22:15:50+00:00,Sprint 3,g004,t02_s01,damn thanks for letting us know hope you get better soon <name>,{},{},set(),set(),set(),{},NON_DEV,0.0,,5
t02,"Thanks for letting us know [REDACTED_NAME], hope you get better soon.",1714514761349,2024-04-30 22:07:42+00:00,Sprint 3,g009,t02_s02,thanks for letting us know <name> hope you get better soon,{},{},set(),set(),set(),{},NON_DEV,0.0,,5
t02,"Okay people ([REDACTED_NAME] ignore this), if you have nothing do this is the time to say it. The five things in this photo are what's left either have to be completely done or have parts that still need to be completed. [REDACTED_NAME] is working on CreateWorker() for the front end [REDACTED_NAME] I think is still working on createProject() also for the front end So if you don't know where to start there's still a lot of documentation stuff and some coding left",1714515730184,2024-04-30 22:22:10+00:00,Sprint 3,g004,t02_s01,okay people <name> ignore this if you have nothing do this is the time to say it the five things in this photo are what s left either have to be completely done or have parts that still need to be completed <name> is working on createworker for the front end <name> i think is still working on createproject also for the front end so if you don t know where to start there s still a lot of documentation stuff and some coding left,{},{},set(),set(),set(),{},NON_DEV,0.0,,5
t02,or just npm install should work,1714515730184,2024-04-30 22:56:40+00:00,Sprint 3,g028,t02_s05,or just npm install should work,{},{},set(),set(),set(),{},NON_DEV,0.0,,5
t02,run npm install react-hook-form,1714515730184,2024-04-30 22:56:26+00:00,Sprint 3,g028,t02_s05,run npm install react hook form,{},{},set(),set(),set(),{},NON_DEV,0.0,,5
t02,"I'm working on create worker and there is an error with the client, for some reason 'react-hook-form' is not being recognized",1714515730184,2024-04-30 22:24:35+00:00,Sprint 3,g009,t02_s02,i m working on create worker and there is an error with the client for some reason react hook form is not being recognized,{},{},set(),set(),set(),{},NON_DEV,0.0,,5
t02,I will work on create Qualification !,1714515730184,2024-04-30 22:23:39+00:00,Sprint 3,g012,t02_s03,i will work on create qualification,{},{},set(),set(),set(),{},NON_DEV,0.0,,5
t02,[REDACTED_NAME] do you have anything running for the buttons yet?,1714429632945,2024-04-29 22:27:12+00:00,Sprint 3,g004,t02_s01,<name> do you have anything running for the buttons yet,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,"t02, new PR up for create project button. As of now i can't figure out how to automatically update the clicklist when a new project is added, so you have to reload the page to see the new project. :: https://github.com/CS-CS415-Spring2024/t02/pull/590",1714429632945,2024-04-30 05:07:56+00:00,Sprint 3,g028,t02_s05,t new pull_request up for create project button as of now i can t figure out how to automatically update the clicklist when a new project is added so you have to reload the page to see the new project,{'PULL_REQUEST': 1},{},{'PULL_REQUEST'},set(),{'PULL_REQUEST'},{'PULL_REQUEST': np.float64(0.8656021962177401)},DEV,11.0,PULL_REQUEST,54
t02,so im trying to figure out how to just reload the clicklist component,1714429632945,2024-04-30 04:18:25+00:00,Sprint 3,g028,t02_s05,so im trying to figure out how to just reload the clicklist component,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,"It is reloading the page, but with the way the menu works it just closes the menu and doesn't add the project",1714429632945,2024-04-30 04:18:06+00:00,Sprint 3,g028,t02_s05,it is reloading the page but with the way the menu works it just closes the menu and doesn t add the project,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,window.location.reload isn't working?,1714429632945,2024-04-30 03:36:43+00:00,Sprint 3,g004,t02_s01,window location reload isn t working,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,gonna try using state,1714429632945,2024-04-30 03:35:54+00:00,Sprint 3,g028,t02_s05,gonna try using state,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,i tried reloading the window but it just reloads and doesn't open the menu lol,1714429632945,2024-04-30 03:35:48+00:00,Sprint 3,g028,t02_s05,i tried reloading the window but it just reloads and doesn t open the menu lol,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,alright cool.,1714429632945,2024-04-30 03:33:28+00:00,Sprint 3,g009,t02_s02,alright cool,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,Do it,1714429632945,2024-04-30 03:33:20+00:00,Sprint 3,g004,t02_s01,do it,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,Do you mind if I create new ones then? I need to get some issue creation lol.,1714429632945,2024-04-30 03:33:13+00:00,Sprint 3,g009,t02_s02,do you mind if i create new ones then i need to get some issue creation lol,{'ISSUE': 1},{},{'ISSUE'},set(),{'ISSUE'},{},DEV,11.0,PULL_REQUEST,54
t02,Their 577-580,1714429632945,2024-04-30 03:33:07+00:00,Sprint 3,g004,t02_s01,their,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,Kind of I made some poorly named ones as place holders,1714429632945,2024-04-30 03:32:40+00:00,Sprint 3,g004,t02_s01,kind of i made some poorly named ones as place holders,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,We don’t have issues for them correct?,1714429632945,2024-04-30 03:32:22+00:00,Sprint 3,g009,t02_s02,we don t have issues for them correct,{},{},{'ISSUE'},set(),set(),{'ISSUE': np.float64(0.5303346393491444)},DEV,11.0,PULL_REQUEST,54
t02,Ok I can create the issues for those and try to implement them.,1714429632945,2024-04-30 03:32:14+00:00,Sprint 3,g009,t02_s02,ok i can create the issues for those and try to implement them,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,I think the add forms for Worker and Qualification still need to be done as well as assign/unassign worker,1714429632945,2024-04-30 03:31:50+00:00,Sprint 3,g004,t02_s01,i think the add forms for worker and qualification still need to be done as well as assign unassign worker,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,So what do we have left then?,1714429632945,2024-04-30 03:31:45+00:00,Sprint 3,g009,t02_s02,so what do we have left then,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,"Oh already, damm I missed part of these messages",1714429632945,2024-04-30 03:31:37+00:00,Sprint 3,g009,t02_s02,oh already damm i missed part of these messages,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,Start/Finish is done,1714429632945,2024-04-30 03:31:16+00:00,Sprint 3,g004,t02_s01,start finish is done,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,So are any of you gonna do the button to finish project? Because I would be down to do that.,1714429632945,2024-04-30 03:30:47+00:00,Sprint 3,g009,t02_s02,so are any of you gonna do the button to finish project because i would be down to do that,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,Also pr for documentation stuff is up,1714429632945,2024-04-30 03:30:25+00:00,Sprint 3,g004,t02_s01,also pull_request for documentation stuff is up,{'PULL_REQUEST': 1},{},{'PULL_REQUEST'},set(),{'PULL_REQUEST'},{'PULL_REQUEST': np.float64(0.99881016554673)},DEV,11.0,PULL_REQUEST,54
t02,That's what I did with status change,1714429632945,2024-04-30 03:29:33+00:00,Sprint 3,g004,t02_s01,that s what i did with status change,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
